result_id,car_number,starting_grid_position,final_position,points,laps,time,fastest_lap,top_speed_of_fl,constructor_id_id,driver_id_id,race_id_id
586,16,11,DNF,0,2,,00:02:50.95,108.41,3,3,45
229,2,1,1,10,57,1:35:32.339,00:01:38.708,197.637,6,13,29
230,22,2,2,8,57,+5.611,00:01:38.884,197.285,1,1,29
231,4,3,3,6,57,+37.353,00:01:39.33,196.399,2,9,29
232,23,5,4,5,57,+39.703,00:01:39.112,196.831,1,5,29
233,11,7,5,4,57,+50.684,00:01:39.657,195.755,7,15,29
234,15,6,6,3,57,+52.625,00:01:39.485,196.093,5,20,29
235,12,13,7,2,57,+1:07.990,00:01:39.535,195.995,7,10,29
236,7,9,8,1,57,+1:11.457,00:01:39.577,195.912,3,3,29
237,3,8,9,0,57,+1:22.177,00:01:39.526,196.013,2,2,29
238,14,10,10,0,57,+1:29.794,00:01:39.639,195.79,5,7,29
239,6,15,11,0,57,+1:32.717,00:01:39.544,195.977,4,12,29
587,19,18,DNF,0,2,,00:03:01.9,101.884,5,26,45
588,18,19,DNF,0,2,,00:03:22.3,91.61,5,24,45
607,18,16,DNF,0,42,,00:01:22.41,191.379,5,24,46
608,23,15,DNF,0,41,,00:01:22.166,191.948,8,19,46
609,7,17,DNF,0,35,,00:01:22.906,190.234,11,18,46
610,21,22,DNF,0,4,,00:01:26.741,181.824,12,29,46
632,15,12,DNF,0,9,,00:01:30.808,211.62,9,17,47
653,5,3,DNF,0,10,,00:01:23.971,248.357,6,13,48
654,14,20,DNF,0,1,,00:00:00,0,9,14,48
249,2,2,1,10,44,1:22:59.394,00:01:48.222,232.987,6,13,30
250,3,5,2,8,44,+9.383,00:01:49.067,231.182,2,2,30
251,22,1,3,6,44,+10.539,00:01:48.135,233.175,1,1,30
252,5,6,4,5,44,+14.478,00:01:49.238,230.82,4,4,30
253,15,10,5,4,44,+14.576,00:01:49.086,231.142,5,20,30
254,4,8,6,3,44,+15.037,00:01:48.965,231.399,2,9,30
255,14,9,7,2,44,+16.735,00:01:49.002,231.32,5,7,30
256,10,7,8,1,44,+42.776,00:01:49.515,230.236,9,17,30
257,12,13,9,0,44,+1:07.045,00:01:50.255,228.691,7,10,30
672,7,12,DNF,0,36,,00:01:51.141,226.868,11,18,49
673,17,15,DNF,0,34,,00:01:51.27,226.605,3,25,49
674,14,11,DNF,0,29,,00:01:51.156,226.837,9,14,49
675,19,16,DNF,0,8,,00:01:52.724,223.682,5,20,49
676,3,22,DNF,0,1,,00:00:00,0,4,21,49
692,11,15,DNF,0,55,,00:01:30.865,180.782,7,23,50
693,23,19,DNF,0,54,,00:01:31.803,178.935,8,19,50
694,16,16,DNF,0,49,,00:01:29.926,182.67,3,3,50
695,19,8,DNF,0,46,,00:01:29.057,184.452,5,20,50
696,15,7,DNF,0,45,,00:01:28.94,184.695,9,17,50
697,1,2,DNF,0,41,,00:01:28.511,185.59,1,4,50
269,15,1,1,10,53,1:26:47.494,00:01:30.51,230.414,5,20,31
270,23,2,2,8,53,+12.512,00:01:30.3,230.95,1,5,31
271,4,11,3,6,53,+20.471,00:01:30.298,230.955,2,9,31
272,5,8,4,5,53,+23.903,00:01:29.961,231.82,4,4,31
273,3,10,5,4,53,+27.748,00:01:29.807,232.217,2,2,31
274,2,6,6,3,53,+28.816,00:01:29.696,232.505,6,13,31
275,22,15,7,2,53,+29.912,00:01:29.721,232.44,1,1,31
276,10,3,8,1,53,+32.048,00:01:29.681,232.544,9,17,31
277,1,14,9,0,53,+39.468,00:01:28.047,236.859,6,8,31
278,6,17,10,0,53,+54.445,00:01:30.918,229.38,4,12,31
279,12,9,11,0,53,+58.888,00:01:29.948,231.853,7,10,31
280,8,18,12,0,53,+1:02.015,00:01:30.215,231.167,3,6,31
281,11,7,13,0,53,+1:05.954,00:01:30.853,229.544,7,15,31
282,7,5,14,0,53,+1:08.635,00:01:30.019,231.671,3,3,31
283,16,19,15,0,53,+1:13.370,00:01:29.827,232.166,11,18,31
698,17,18,DNF,0,19,,00:02:05.636,130.749,3,25,50
716,10,9,DNF,0,33,,00:01:40.926,194.435,2,9,51
717,2,1,DNF,0,30,,00:01:43.131,190.278,1,1,51
718,11,6,DNF,0,25,,00:01:44.062,188.576,7,23,51
719,20,21,DNF,0,24,,00:01:47.603,182.37,12,16,51
289,5,15,1,10,61,1:57:16.304,00:01:45.768,172.464,4,4,32
290,7,8,2,8,61,+2.957,00:01:46.454,171.352,3,3,32
291,22,2,3,6,61,+5.917,00:01:46.072,171.969,1,1,32
292,12,7,4,5,61,+8.155,00:01:47.044,170.408,7,10,32
293,15,6,5,4,61,+10.268,00:01:47.271,170.047,5,20,32
294,3,9,6,3,61,+11.101,00:01:47.306,169.992,2,2,32
295,9,14,7,2,61,+16.387,00:01:47.562,169.587,9,14,32
296,8,10,8,1,61,+18.489,00:01:47.287,170.022,3,6,32
297,16,12,9,0,61,+19.885,00:01:48.128,168.7,11,18,32
298,23,5,10,0,61,+26.902,00:01:47.337,169.943,1,5,32
299,4,4,11,0,61,+27.975,00:01:46.899,170.639,2,9,32
300,14,17,12,0,61,+29.432,00:01:47.82,169.181,5,7,32
301,2,1,13,0,61,+35.170,00:01:45.757,172.482,6,13,32
302,21,20,14,0,61,+43.571,00:01:49.101,167.195,10,21,32
720,23,14,DNF,0,11,,00:01:51.765,175.579,8,19,51
735,20,21,DNF,0,43,,00:01:15.202,206.276,12,16,52
736,8,11,DNF,0,40,,00:01:14.742,207.545,11,22,52
737,4,17,DNF,0,35,,00:01:14.891,207.133,4,5,52
738,19,13,DNF,0,34,,00:01:14.423,208.435,5,20,52
739,7,16,DNF,0,20,,00:01:14.039,209.516,11,18,52
309,5,4,1,10,67,1:30:21.892,00:01:19.101,207.668,4,4,33
310,4,6,2,8,67,+5.283,00:01:19.292,207.168,2,9,33
311,1,2,3,6,67,+6.400,00:01:18.995,207.947,6,8,33
312,6,12,4,5,67,+20.570,00:01:19.199,207.411,4,12,33
313,11,7,5,4,67,+23.767,00:01:19.524,206.564,7,15,33
314,15,9,6,3,67,+39.207,00:01:19.617,206.322,5,20,33
315,2,5,7,2,67,+46.158,00:01:18.426,209.456,6,13,33
316,10,13,8,1,67,+50.811,00:01:19.82,205.798,9,17,33
317,3,16,9,0,67,+54.120,00:01:19.461,206.727,2,2,33
318,14,10,10,0,67,+59.085,00:01:19.262,207.246,5,7,33
319,7,15,11,0,67,+1:02.096,00:01:19.531,206.545,3,3,33
320,22,1,12,0,67,+1:18.900,00:01:19.56,206.47,1,1,33
740,15,5,DNF,0,14,,00:01:14.398,208.505,9,17,52
741,21,22,DNF,0,2,,00:01:50.404,140.505,12,29,52
742,3,12,DNF,0,2,,00:02:02.68,126.446,4,21,52
761,23,21,DNF,0,35,,00:01:38.302,198.197,8,34,53
762,17,11,DNF,0,29,,00:01:33.694,207.945,2,35,53
763,2,9,DNF,0,21,,00:01:34.32,206.564,4,21,53
764,19,18,DNF,0,0,,00:00:00,0,13,27,53
779,16,11,DNF,0,48,,00:01:35.751,208.403,2,2,54
329,22,1,1,10,56,1:31:57.403,00:01:36.325,203.722,1,1,34
330,2,3,2,8,56,+14.925,00:01:36.591,203.161,6,13,34
331,1,2,3,6,56,+16.445,00:01:36.483,203.389,6,8,34
332,5,4,4,5,56,+18.370,00:01:36.659,203.018,4,4,34
333,3,9,5,4,56,+28.923,00:01:36.498,203.357,2,2,34
334,4,11,6,3,56,+33.219,00:01:36.854,202.61,2,9,34
335,12,12,7,2,56,+41.722,00:01:36.727,202.876,7,10,34
336,6,10,8,1,56,+56.645,00:01:36.996,202.313,4,12,34
337,15,6,9,0,56,+1:04.339,00:01:37.212,201.863,5,20,34
338,9,15,10,0,56,+1:14.842,00:01:37.753,200.746,9,14,34
339,17,13,11,0,56,+1:25.061,00:01:37.845,200.558,11,22,34
340,8,17,12,0,56,+1:30.847,00:01:38.019,200.202,3,6,34
341,14,8,13,0,56,+1:31.457,00:01:37.452,201.366,5,7,34
342,10,16,14,0,56,+1:32.422,00:01:37.68,200.896,9,17,34
780,21,12,DNF,0,41,,00:01:37.313,205.057,5,26,54
781,23,18,DNF,0,33,,00:01:42.833,194.05,8,34,54
782,15,8,DNF,0,26,,00:01:36.867,206.002,9,32,54
783,9,4,DNF,0,15,,00:01:36.771,206.206,3,17,54
784,14,19,DNF,0,10,,00:01:38.078,203.458,9,14,54
785,10,3,DNF,0,6,,00:01:37.366,204.946,3,3,54
349,2,1,1,10,71,1:34:11.435,00:01:13.736,210.377,6,13,35
350,5,6,2,8,71,+13.298,00:01:14.229,208.98,4,4,35
351,1,3,3,6,71,+16.235,00:01:14.117,209.296,6,8,35
352,15,7,4,5,71,+38.011,00:01:14.214,209.022,5,20,35
353,22,4,5,4,71,+38.907,00:01:14.159,209.177,1,1,35
354,12,10,6,3,71,+44.368,00:01:14.057,209.465,7,10,35
355,23,5,7,2,71,+55.074,00:01:14.207,209.042,1,5,35
356,11,2,8,1,71,+1:08.433,00:01:14.167,209.155,7,15,35
357,10,12,9,0,71,+1:19.666,00:01:15.033,206.741,9,17,35
786,3,6,DNF,0,0,,00:00:00,0,1,8,54
800,4,5,DNF,0,46,,00:01:27.464,218.27,1,31,55
801,18,20,DNF,0,39,,00:01:29.687,212.86,13,33,55
802,20,12,DNF,0,37,,00:01:27.988,216.97,5,24,55
803,5,10,DNF,0,32,,00:01:27.18,218.981,6,30,55
804,9,7,DNF,0,22,,00:01:27.8,217.435,3,17,55
805,15,13,DNF,0,4,,00:01:41.351,188.363,9,32,55
806,8,9,DNF,0,0,,00:00:00,0,7,15,55
807,10,14,DNF,0,0,,00:00:00,0,3,3,55
808,6,15,DNF,0,0,,00:00:00,0,6,13,55
825,14,14,DNF,0,47,,00:01:26.855,205.542,9,14,56
369,6,1,1,10,58,1:25:28.770,00:01:25.235,223.978,6,8,36
370,1,2,2,8,58,+7.242,00:01:26.314,221.178,1,4,36
371,2,4,3,6,58,+18.595,00:01:26.351,221.083,1,1,36
372,9,3,4,5,58,+38.763,00:01:26.722,220.137,2,2,36
373,3,6,5,4,58,+1:06.469,00:01:26.892,219.707,4,21,36
374,5,22,6,3,58,+1:06.805,00:01:27.044,219.323,6,13,36
826,22,21,DNF,0,44,,00:01:29.1,200.363,8,11,56
827,15,17,DNF,0,40,,00:01:26.759,205.77,9,32,56
828,23,22,DNF,0,23,,00:01:31.032,196.111,8,34,56
829,8,9,DNF,0,5,,00:01:28.039,202.778,7,15,56
830,19,20,DNF,0,0,,00:00:00,0,13,27,56
844,7,10,DNF,0,52,,00:01:33.607,197.985,7,23,57
845,4,8,DNF,0,52,,00:01:33.571,198.061,1,31,57
846,22,20,DNF,0,45,,00:01:36.706,191.64,8,11,57
847,23,21,DNF,0,29,,00:01:37.214,190.639,8,36,57
848,12,6,DNF,0,28,,00:01:34.042,197.069,11,18,57
849,15,15,DNF,0,28,,00:01:34.553,196.004,9,32,57
850,9,19,DNF,0,12,,00:01:35.415,194.233,3,17,57
851,14,12,DNF,0,2,,00:02:24.5,128.254,9,14,57
852,20,14,DNF,0,0,,00:00:00,0,5,24,57
870,19,18,DNF,0,48,,00:01:19.532,209.44,13,27,58
871,21,16,DNF,0,47,,00:01:18.541,212.082,5,26,58
391,1,2,1,10,56,1:32:14.930,00:01:36.861,206.014,1,4,37
392,2,4,2,8,56,+17.557,00:01:36.701,206.355,1,1,37
393,6,3,3,6,56,+18.339,00:01:37.228,205.237,6,8,37
394,9,5,4,5,56,+33.777,00:01:37.417,204.838,2,2,37
395,5,1,5,4,56,+36.705,00:01:37.199,205.298,6,13,37
396,3,12,6,3,56,+1:05.638,00:01:37.879,203.872,4,21,37
397,12,8,7,2,56,+1:10.132,00:01:38.016,203.587,7,15,37
398,4,11,8,1,56,+1:12.015,00:01:37.81,204.015,4,5,37
399,17,19,9,0,56,+1:29.924,00:01:37.864,203.903,3,25,37
400,15,10,10,0,56,+1:33.556,00:01:38.54,202.504,9,17,37
872,7,6,DNF,0,31,,00:01:18.621,211.867,7,23,58
873,4,12,DNF,0,17,,00:01:19.482,209.571,1,31,58
874,23,20,DNF,0,10,,00:01:22.389,202.177,8,36,58
892,15,11,DNF,0,56,,00:01:17.93,154.292,9,32,59
893,10,8,DNF,0,51,,00:01:17.227,155.696,3,3,59
894,3,3,DNF,0,50,,00:01:15.325,159.628,1,8,59
895,9,2,DNF,0,48,,00:01:15.68,158.879,3,17,59
896,22,19,DNF,0,46,,00:01:18.793,152.602,8,11,59
915,12,19,DNF,0,8,,00:01:25.207,217.207,11,18,60
916,21,15,DNF,0,1,,00:00:00,0,5,26,60
917,7,7,DNF,0,0,,00:00:00,0,7,23,60
918,9,17,DNF,0,0,,00:00:00,0,3,17,60
413,5,1,1,10,57,1:33:27.515,00:01:34.067,207.12,6,13,38
414,2,2,2,8,57,+2.360,00:01:34.27,206.674,1,1,38
415,6,3,3,6,57,+10.839,00:01:34.357,206.483,6,8,38
416,9,5,4,5,57,+13.831,00:01:34.47,206.236,2,2,38
417,1,4,5,4,57,+14.426,00:01:34.42,206.346,1,4,38
418,10,6,6,3,57,+45.529,00:01:34.819,205.477,2,9,38
419,12,9,7,2,57,+1:21.371,00:01:35.153,204.756,7,15,38
420,3,7,8,1,57,+1:21.701,00:01:35.2,204.655,4,21,38
421,4,12,9,0,57,+1:29.411,00:01:35.475,204.065,4,5,38
422,16,10,10,0,57,+1:29.916,00:01:35.556,203.893,3,3,38
934,17,11,DNF,0,58,,00:01:17.394,202.852,2,35,61
935,7,14,DNF,0,58,,00:01:18.793,199.251,7,23,61
936,4,7,DNF,0,13,,00:01:18.493,200.012,1,31,61
937,11,9,DNF,0,11,,00:01:19.286,198.012,11,22,61
938,23,21,DNF,0,2,,00:02:07.709,122.932,8,36,61
939,10,6,DNF,0,1,,00:00:00,0,3,3,61
940,19,19,DNF,0,0,,00:00:00,0,13,27,61
950,7,8,DNF,0,62,,00:01:13.225,206.093,7,23,62
951,19,14,DNF,0,37,,00:01:14.731,201.94,13,27,62
952,17,6,DNF,0,23,,00:01:13.934,204.117,2,35,62
953,18,15,DNF,0,9,,00:01:22.036,183.958,13,33,62
954,22,18,DNF,0,6,,00:01:43.802,145.384,8,11,62
435,5,1,1,10,65,1:31:36.230,00:01:22.68,202.685,6,13,39
436,2,4,2,8,65,+6.790,00:01:22.876,202.205,1,1,39
437,1,2,3,6,65,+17.456,00:01:22.966,201.986,1,4,39
438,10,5,4,5,65,+31.615,00:01:23.129,201.59,2,9,39
439,14,9,5,4,65,+58.331,00:01:23.524,200.636,9,14,39
440,16,11,6,3,65,+59.538,00:01:23.693,200.231,3,3,39
441,4,8,7,2,65,+1:02.128,00:01:22.98,201.952,4,5,39
955,12,7,DNF,0,3,,00:02:04.692,121.027,11,18,62
956,3,9,DNF,0,0,,00:00:00,0,1,8,62
957,16,10,DNF,0,0,,00:00:00,0,2,2,62
958,4,11,DNF,0,0,,00:00:00,0,1,31,62
959,9,12,DNF,0,0,,00:00:00,0,3,17,62
960,21,13,DNF,0,0,,00:00:00,0,5,26,62
961,15,16,DNF,0,0,,00:00:00,0,9,32,62
962,23,19,DNF,0,0,,00:00:00,0,8,36,62
979,12,17,DNF,0,61,,00:01:18.51,202.262,11,18,63
980,9,10,DNF,0,55,,00:01:18.859,201.366,3,17,63
981,8,4,DNF,0,39,,00:01:18.036,203.49,7,15,63
982,11,13,DNF,0,28,,00:01:20.094,198.262,11,22,63
983,18,19,DNF,0,11,,00:01:21.663,194.452,13,33,63
984,22,21,DNF,0,0,,00:00:00,0,8,11,63
997,9,11,DNF,0,59,,00:01:16.812,214.372,3,17,64
457,1,1,1,10,78,1:40:29.329,00:01:15.284,159.715,1,4,40
458,2,2,2,8,78,+4.095,00:01:15.372,159.528,1,1,40
459,5,3,3,6,78,+1:09.114,00:01:16.183,157.83,6,13,40
998,22,17,DNF,0,38,,00:01:19.413,207.351,8,11,64
999,17,13,DNF,0,30,,00:01:18.904,208.689,2,35,64
1000,11,6,DNF,0,18,,00:01:18.029,211.029,11,22,64
1001,16,15,DNF,0,9,,00:01:19.264,207.741,2,2,64
1002,4,9,DNF,0,2,,00:01:19.649,206.737,1,37,64
1003,23,22,DNF,0,1,,00:00:00,0,8,29,64
1004,10,14,DNF,0,0,,00:00:00,0,3,3,64
1020,1,15,DNF,0,51,,00:01:29.408,176.4,4,4,65
1021,3,1,DNF,0,25,,00:01:33.69,168.338,1,8,65
1022,20,17,DNF,0,25,,00:01:38.858,159.537,5,24,65
1023,10,18,DNF,0,19,,00:01:38.964,159.367,3,3,65
1024,2,7,DNF,0,18,,00:01:35.55,165.061,4,21,65
1025,15,13,DNF,0,6,,00:01:38.702,159.79,9,32,65
1026,9,5,DNF,0,1,,00:00:00,0,3,17,65
1027,23,21,DNF,0,0,,00:00:00,0,8,29,65
1044,19,22,DNF,0,46,,00:01:30.403,212.568,13,27,66
1046,10,14,DNF,0,25,,00:01:30.071,213.351,3,3,66
1047,23,20,DNF,0,23,,00:01:32.337,208.115,8,29,66
1048,20,18,DNF,0,12,,00:01:32.148,208.542,5,24,66
479,2,1,1,10,70,1:44:11.292,00:01:16.494,205.239,1,1,41
480,9,3,2,8,70,+4.343,00:01:16.696,204.699,2,2,41
481,17,19,3,6,70,+5.325,00:01:17.947,201.413,3,25,41
482,4,22,4,5,70,+6.729,00:01:18.368,200.331,4,5,41
483,6,4,5,4,70,+13.007,00:01:16.861,204.259,6,8,41
484,22,11,6,3,70,+16.698,00:01:18.035,201.186,8,11,41
485,1,2,7,2,70,+21.936,00:01:16.367,205.58,1,4,41
486,11,18,8,1,70,+22.888,00:01:17.91,201.509,7,23,41
487,15,6,9,0,70,+22.960,00:01:17.618,202.267,9,17,41
488,16,7,10,0,70,+23.984,00:01:17.156,203.478,3,3,41
489,23,17,11,0,70,+24.318,00:01:18.78,199.284,8,19,41
490,8,13,12,0,70,+30.439,00:01:18.543,199.885,11,22,41
1049,3,7,DNF,0,1,,00:00:00,0,1,8,66
1050,18,19,DNF,0,0,,00:00:00,0,13,33,66
1068,18,20,DNF,0,44,,00:01:24.822,245.865,14,33,67
1069,1,10,DNF,0,43,,00:01:23.121,250.896,4,4,67
1070,4,7,DNF,0,20,,00:01:23.702,249.155,1,37,67
1071,23,22,DNF,0,18,,00:01:26.548,240.962,8,29,67
1072,10,12,DNF,0,9,,00:01:25.362,244.31,3,3,67
1089,7,16,DNF,0,49,,00:01:39.823,196.583,7,23,68
1090,6,20,DNF,0,44,,00:01:39.397,197.426,6,13,68
1091,8,17,DNF,0,38,,00:01:44.787,187.271,7,15,68
501,2,1,1,10,73,1:31:09.965,00:01:13.222,206.101,1,1,42
502,1,2,2,8,73,+1.5,00:01:13.257,206.003,1,4,42
503,5,3,3,6,73,+12.8,00:01:13.38,205.658,6,13,42
504,6,4,4,5,73,+15.4,00:01:13.117,206.397,6,8,42
505,4,6,5,4,73,+41.4,00:01:13.998,203.94,4,5,42
506,12,8,6,3,73,+66.7,00:01:14.016,203.891,7,15,42
507,15,9,7,2,73,+67.3,00:01:14.004,203.924,9,17,42
508,10,7,8,1,73,+67.7,00:01:13.862,204.316,2,20,42
1092,18,18,DNF,0,37,,00:01:45.356,186.259,14,33,68
1093,3,5,DNF,0,18,,00:01:44.094,188.518,1,8,68
1113,9,14,DNF,0,39,,00:01:35.092,219.841,3,17,69
1114,5,2,DNF,0,36,,00:01:32.792,225.29,6,30,69
1115,14,17,DNF,0,35,,00:01:35.052,219.934,9,14,69
1116,19,16,DNF,0,20,,00:01:36.036,217.68,14,27,69
1134,14,18,DNF,0,14,,00:01:16.045,203.989,9,14,70
1135,8,3,DNF,0,10,,00:01:14.882,207.157,7,15,70
1136,7,7,DNF,0,9,,00:01:16.835,201.892,7,23,70
1137,9,11,DNF,0,1,,00:00:00,0,3,17,70
1138,10,13,DNF,0,0,,00:00:00,0,3,3,70
1156,1,19,DNF,0,42,,00:01:26.261,221.314,6,30,71
1157,8,7,DNF,0,42,,00:01:26.854,219.803,3,2,71
1158,21,17,DNF,0,16,,00:01:33.144,204.96,18,27,71
523,6,3,1,10,70,1:30:54.200,00:01:16.207,208.374,6,8,43
524,5,1,2,8,70,+2.414,00:01:16.099,208.67,6,13,43
525,2,2,3,6,70,+32.153,00:01:16.587,207.34,1,1,43
526,10,4,4,5,70,+41.727,00:01:17.153,205.819,2,9,43
527,9,7,5,4,70,+48.801,00:01:16.875,206.563,2,2,43
528,3,5,6,3,70,+51.940,00:01:16.703,207.027,4,21,43
529,1,10,7,2,70,+56.516,00:01:16.495,207.59,1,4,43
530,7,12,8,1,70,+58.885,00:01:16.77,206.846,11,18,43
531,16,9,9,0,70,+1:08.505,00:01:17.011,206.199,3,3,43
1172,2,12,DNF,0,49,,00:01:36.878,205.978,6,22,72
1173,6,3,DNF,0,36,,00:01:36.182,207.469,4,21,72
1174,7,4,DNF,0,36,,00:01:36.026,207.806,3,17,72
1175,11,16,DNF,0,26,,00:01:38.058,203.499,15,35,72
1176,3,9,DNF,0,2,,00:01:37.912,203.803,16,18,72
1177,4,15,DNF,0,2,,00:01:41.47,196.657,16,19,72
1178,20,20,DNF,0,2,,00:01:43.558,192.692,18,40,72
1192,3,11,DNF,0,46,,00:01:32.411,210.832,16,18,73
1193,4,13,DNF,0,27,,00:01:33.124,209.217,16,11,73
1194,8,4,DNF,0,25,,00:01:33.055,209.372,3,2,73
1195,1,2,DNF,0,12,,00:01:32.886,209.753,6,30,73
1196,6,10,DNF,0,4,,00:01:37.036,200.783,4,21,73
1197,19,17,DNF,0,2,,00:01:37.533,199.76,17,39,73
545,6,2,1,10,59,1:21:43.074,00:01:20.638,229.514,6,8,44
546,1,3,2,8,59,+2.459,00:01:21.117,228.159,1,4,44
547,2,1,3,6,59,+39.373,00:01:21.675,226.6,1,1,44
548,10,5,4,5,59,+53.319,00:01:22.105,225.413,2,9,44
549,5,4,5,4,59,+54.063,00:01:20.858,228.89,6,13,44
550,9,9,6,3,59,+56.336,00:01:21.991,225.727,2,2,44
1212,21,20,DNF,0,20,,00:01:27.42,203.143,18,27,74
1213,2,9,DNF,0,18,,00:01:24.435,210.325,6,22,74
1214,9,1,DNF,0,9,,00:01:23.296,213.201,1,8,74
1215,20,19,DNF,0,8,,00:01:28.334,201.041,18,40,74
1216,6,12,DNF,0,5,,00:01:25.665,207.305,4,21,74
1232,11,12,DNF,0,51,,00:01:17.585,214.696,15,35,75
1233,1,8,DNF,0,46,,00:01:15.648,220.193,6,30,75
1234,21,14,DNF,0,19,,00:01:20.124,207.892,18,27,75
1235,20,15,DNF,0,11,,00:01:20.865,205.987,18,40,75
1236,15,11,DNF,0,9,,00:01:19.435,209.695,9,24,75
1251,15,12,DNF,0,59,,00:01:18.03,154.094,9,24,76
1252,20,13,DNF,0,29,,00:01:19.037,152.131,18,40,76
1253,14,7,DNF,0,23,,00:01:17.693,154.762,9,14,76
1254,19,17,DNF,0,18,,00:01:22.019,146.6,17,39,76
1273,17,8,DNF,0,33,,00:01:31.724,202.049,7,23,77
1274,7,3,DNF,0,0,,00:00:00,0,3,17,77
567,1,2,1,10,60,2:06:26.358,00:01:33.231,198.783,1,4,45
568,5,3,2,8,60,+8.155,00:01:32.853,199.592,6,13,45
569,15,6,3,6,60,+1:05.674,00:01:34.449,196.22,9,17,45
570,17,12,4,5,60,+1:05.937,00:01:34.235,196.665,3,25,45
571,14,20,5,4,60,+1:13.656,00:01:34.316,196.496,9,14,45
572,9,4,6,3,60,+1:20.298,00:01:34.354,196.417,2,2,45
573,10,5,7,2,60,+1:22.415,00:01:34.451,196.216,2,9,45
1286,16,9,DNF,0,62,,00:01:15.872,206.922,7,15,78
1287,3,1,DNF,0,46,,00:01:15.189,208.801,16,18,78
1288,8,13,DNF,0,43,,00:01:15.752,207.249,3,2,78
1289,4,6,DNF,0,40,,00:01:16.044,206.454,16,11,78
1290,20,19,DNF,0,39,,00:01:18.709,199.463,18,40,78
1291,5,3,DNF,0,38,,00:01:14.727,210.092,4,4,78
1292,6,4,DNF,0,32,,00:01:14.89,209.635,4,21,78
1293,19,17,DNF,0,24,,00:01:17.015,203.851,17,39,78
1330,10,8,DNF,0,46,,00:01:16.656,207.154,1,31,80
1331,21,20,DNF,0,37,,00:01:21.077,195.858,18,27,80
1332,20,18,DNF,0,33,,00:01:21.451,194.958,18,40,80
1333,12,9,DNF,0,30,,00:01:17.805,204.094,15,13,80
1334,15,16,DNF,0,1,,00:00:00,0,9,32,80
1354,19,17,DNF,0,10,,00:01:25.257,217.08,17,39,81
1374,9,1,DNF,0,32,,00:01:14.873,219.924,1,8,82
589,2,1,1,10,70,1:35:52.991,00:01:20.171,196.724,1,1,46
590,6,3,2,8,70,+0.715,00:01:20.047,197.029,6,8,46
591,9,2,3,6,70,+43.129,00:01:20.582,195.721,2,2,46
592,1,6,4,5,70,+44.858,00:01:20.324,196.349,1,4,46
593,10,7,5,4,70,+47.616,00:01:20.419,196.117,2,9,46
594,11,5,6,3,70,+50.669,00:01:20.961,194.804,7,23,46
595,16,4,7,2,70,+59.139,00:01:20.672,195.502,3,3,46
596,4,11,8,1,70,+1:08.104,00:01:20.935,194.867,4,5,46
597,15,9,9,0,70,+1:16.331,00:01:20.915,194.915,9,17,46
1390,11,15,DNF,0,56,,00:01:23.118,189.749,15,35,83
1391,10,2,DNF,0,41,,00:01:21.237,194.143,1,31,83
1392,20,19,DNF,0,26,,00:01:25.646,184.148,18,38,83
1393,14,13,DNF,0,0,,00:00:00,0,9,14,83
1394,15,11,DNF,0,0,,00:00:00,0,9,32,83
1410,21,15,DNF,0,48,,00:01:29.392,214.972,18,27,84
1411,1,19,DNF,0,32,,00:01:26.991,220.905,6,30,84
1412,8,6,DNF,0,29,,00:01:27.353,219.99,3,2,84
1413,12,8,DNF,0,28,,00:01:26.514,222.123,15,13,84
1414,7,7,DNF,0,20,,00:01:26.791,221.414,3,17,84
1450,16,3,DNF,0,34,,00:01:56.953,214.732,7,15,86
1451,14,11,DNF,0,18,,00:01:58.451,212.016,9,14,86
1452,1,6,DNF,0,13,,00:01:57.444,213.834,6,30,86
611,5,1,1,10,58,1:26:42.161,00:01:27.922,218.566,6,13,47
612,6,3,2,8,58,+2.275,00:01:27.295,220.136,6,8,47
613,1,4,3,6,58,+26.181,00:01:28.07,218.199,1,4,47
614,9,6,4,5,58,+39.674,00:01:28.319,217.583,2,2,47
615,2,2,5,4,58,+45.085,00:01:27.963,218.464,1,1,47
616,4,7,6,3,58,+46.169,00:01:28.603,216.886,4,5,47
617,16,8,7,2,58,+55.778,00:01:28.536,217.05,3,3,47
618,10,5,8,1,58,+56.707,00:01:28.918,216.118,2,9,47
619,3,10,9,0,58,+59.491,00:01:28.793,216.422,4,21,47
620,14,13,10,0,58,+1:11.009,00:01:29.068,215.754,9,14,47
621,17,14,11,0,58,+1:19.628,00:01:28.737,216.559,3,25,47
1453,4,10,DNF,0,13,,00:01:57.534,213.67,16,11,86
1454,6,13,DNF,0,10,,00:01:57.117,214.431,4,21,86
1470,18,11,DNF,0,55,,00:01:15.113,206.52,17,33,87
1472,20,18,DNF,0,34,,00:01:15.792,204.67,18,38,87
1473,8,13,DNF,0,0,,00:00:00,0,3,42,87
1474,14,14,DNF,0,0,,00:00:00,0,9,14,87
1491,8,12,DNF,0,9,,00:01:36.711,216.161,3,42,88
1492,16,19,DNF,0,9,,00:01:37.428,214.57,7,15,88
1493,10,18,DNF,0,0,,00:00:00,0,1,31,88
1511,4,17,DNF,0,34,,00:01:35.587,205.295,16,11,89
1512,19,15,DNF,0,28,,00:01:37.398,201.478,17,39,89
633,1,1,1,10,53,1:18:37.806,00:01:22.871,251.653,1,4,48
634,2,2,2,8,53,+6.062,00:01:22.936,251.456,1,1,48
